"name","label","sname","author","scomname","s_rank","eo_track_status_desc","explorer","egt_uid","family","ELCODE_BCD","NAME_CATEGORY_DESC","growth_habit","element_type","duration"
"7146","Actinemys marmorata : Western pond turtle","Actinemys marmorata","(Baird and Girard, 1852)","Western pond turtle","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.103571","ELEMENT_GLOBAL.2.103571","Emydidae","ARAAD02031","Vertebrate Animal","","Animal",""
"7252","Acupalpus punctulatus : Marsh ground beetle","Acupalpus punctulatus","Hatch","Marsh ground beetle","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.119871","ELEMENT_GLOBAL.2.119871","Carabidae","IICOL87040","Invertebrate Animal","","Animal",""
"9354","Adiantum jordanii : California maiden-hair","Adiantum jordanii","C. Muell.","California maiden-hair","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135723","ELEMENT_GLOBAL.2.135723","Pteridaceae","PPADI03060","Vascular Plant","FERN","Plant","PERENNIAL"
"6548","Aegolius funereus : Boreal Owl","Aegolius funereus","(Linnaeus, 1758)","Boreal Owl","S3?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.105053","ELEMENT_GLOBAL.2.105053","Strigidae","ABNSB15010","Vertebrate Animal","","Animal",""
"7590","Aeshna sitchensis : Zigzag Darner","Aeshna sitchensis","Hagen, 1861","Zigzag Darner","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.110273","ELEMENT_GLOBAL.2.110273","Aeshnidae","IIODO14160","Invertebrate Animal","","Animal",""
"7591","Aeshna subarctica : Subarctic darner","Aeshna subarctica","Walker, 1908","Subarctic darner","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.108456","ELEMENT_GLOBAL.2.108456","Aeshnidae","IIODO14170","Invertebrate Animal","","Animal",""
"7816","Agapetus denningi : Denning's agapetus caddisfly","Agapetus denningi","Ross, 1951","Denning's agapetus caddisfly","SH","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.113317","ELEMENT_GLOBAL.2.113317","Glossosomatidae","IITRI33020","Invertebrate Animal","","Animal",""
"8704","Agastache cusickii : Cusick's giant-hyssop","Agastache cusickii","(Greenm.) Heller","Cusick's giant-hyssop","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158064","ELEMENT_GLOBAL.2.158064","Lamiaceae","PDLAM03030","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"6744","Agelaius tricolor : Tricolored Blackbird","Agelaius tricolor","(Audubon, 1837)","Tricolored Blackbird","S1S2B","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.101015","ELEMENT_GLOBAL.2.101015","Icteridae","ABPBXB0020","Vertebrate Animal","","Animal",""
"7233","Agonum belleri : Beller's ground beetle","Agonum belleri","(Hatch, 1933)","Beller's ground beetle","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.113400","ELEMENT_GLOBAL.2.113400","Carabidae","IICOL4H010","Invertebrate Animal","","Animal",""
"8237","Agoseris elata : Tall agoseris","Agoseris elata","(Nutt.) Greene","Tall agoseris","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.834244","ELEMENT_GLOBAL.2.834244","Asteraceae","PDAST090K0","Vascular Plant","","Plant",""
"13090","Agriades podarce klamathensis : Gray blue","Agriades podarce klamathensis","Emmel and Emmel, 1998","Gray blue","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.115347","ELEMENT_GLOBAL.2.115347","Lycaenidae","IILEPH0033","Invertebrate Animal","","Animal",""
"12541","Agrimonia gryposepala : Tall hairy groovebur","Agrimonia gryposepala","Wallr.","Tall hairy groovebur","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135223","ELEMENT_GLOBAL.2.135223","Rosaceae","PDROS03030","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"365925","Agrostis blasdalei : Cliff bentgrass","Agrostis blasdalei","A.S. Hitchc.","Cliff bentgrass","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147690","ELEMENT_GLOBAL.2.147690","Poaceae","PMPOA04060","Vascular Plant","HERBACEOUS|Graminoid","Plant","PERENNIAL"
"13851","Agrostis densiflora : California bentgrass","Agrostis densiflora","Vasey","California bentgrass","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158358","ELEMENT_GLOBAL.2.158358","Poaceae","PMPOA04070","Vascular Plant","","Plant",""
"9318","Agrostis hendersonii : Henderson's bentgrass","Agrostis hendersonii","A.S. Hitchc.","Henderson's bentgrass","SH","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137798","ELEMENT_GLOBAL.2.137798","Poaceae","PMPOA040K0","Vascular Plant","HERBACEOUS|Graminoid","Plant","ANNUAL"
"9319","Agrostis howellii : Howell's bentgrass","Agrostis howellii","Scribn.","Howell's bentgrass","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158821","ELEMENT_GLOBAL.2.158821","Poaceae","PMPOA040N0","Vascular Plant","","Plant",""
"453438","Agrostis swalalahos : Swalalahos bentgrass","Agrostis swalalahos","Otting","Swalalahos bentgrass","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1381055","ELEMENT_GLOBAL.2.1381055","Poaceae","PMPOA041T0","Vascular Plant","HERBACEOUS|Graminoid","Plant","PERENNIAL"
"12751","Alaria marginata : Winged kelp","Alaria marginata","Postels &amp; Ruprecht","Winged kelp","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.972229","ELEMENT_GLOBAL.2.972229","Alariaceae","KPHAE0N010","Chromist","","",""
"9765","Albatrellus avellaneus : Fungus","Albatrellus avellaneus","Pouzar","Fungus","S1S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9763","ELEMENT_GLOBAL.57.9763","Albatrellaceae","NFNHP00001","Fungus","FUNGUS|MACROFUNGUS","Plant","EPHEMERAL FRUITING BODY"
"9754","Aleurodiscus farlowii : Fungus","Aleurodiscus farlowii","Burt","Fungus","S1?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9752","ELEMENT_GLOBAL.57.9752","Stereaceae","NFSM000001","Fungus","FUNGUS|MACROFUNGUS","Plant","EPHEMERAL FRUITING BODY"
"8515","Allenrolfea occidentalis : Iodine bush","Allenrolfea occidentalis","(S. Wats.) Kuntze","Iodine bush","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155404","ELEMENT_GLOBAL.2.155404","Amaranthaceae","PDCHE01010","Vascular Plant","Shrub|Subshrub","Plant","PERENNIAL"
"9213","Allium bolanderi var. bolanderi : Bolander onion","Allium bolanderi var. bolanderi","","Bolander onion","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.956049","ELEMENT_GLOBAL.2.956049","Amaryllidaceae","PMLIL02095","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"9215","Allium brandegeei : Brandegee's onion","Allium brandegeei","S. Wats.","Brandegee's onion","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147766","ELEMENT_GLOBAL.2.147766","Amaryllidaceae","PMLIL020A0","Vascular Plant","","Plant",""
"9217","Allium dictuon : Blue Mt. onion","Allium dictuon","St. John","Blue Mt. onion","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161019","ELEMENT_GLOBAL.2.161019","Amaryllidaceae","PMLIL020S0","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"9220","Allium geyeri var. geyeri : Geyer's onion","Allium geyeri var. geyeri","","Geyer's onion","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137012","ELEMENT_GLOBAL.2.137012","Amaryllidaceae","PMLIL02101","Vascular Plant","","Plant",""
"9236","Allium nevii : Nevius' onion","Allium nevii","S. Wats.","Nevius' onion","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143698","ELEMENT_GLOBAL.2.143698","Amaryllidaceae","PMLIL022T0","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"9224","Allium peninsulare : Peninsular onion","Allium peninsulare","J.G. Lemmon ex Greene","Peninsular onion","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.132406","ELEMENT_GLOBAL.2.132406","Amaryllidaceae","PMLIL021R0","Vascular Plant","HERBACEOUS|Forb/herb","Plant","PERENNIAL"
"9228","Allium robinsonii : Robinson's onion","Allium robinsonii","Henderson","Robinson's onion","SX","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139364","ELEMENT_GLOBAL.2.139364","Amaryllidaceae","PMLIL021Z0","Vascular Plant","","Plant",""
"9230","Allium sanbornii var. sanbornii : Sanborn's onion","Allium sanbornii var. sanbornii","","Sanborn's onion","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134623","ELEMENT_GLOBAL.2.134623","Amaryllidaceae","PMLIL02212","Vascular Plant","","Plant",""
"7849","Allomyia scotti : Scott's apatanian caddisfly","Allomyia scotti","(Wiggins, 1973)","Scott's apatanian caddisfly","S1S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.109107","ELEMENT_GLOBAL.2.109107","Apataniidae","IITRIC6010","Invertebrate Animal","","Animal",""
"365331","Allophyllum gilioides : Straggling gilia","Allophyllum gilioides","(Benth.) A.& V. Grant","Straggling gilia","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144909","ELEMENT_GLOBAL.2.144909","Polemoniaceae","PDPLM01020","Vascular Plant","","Plant",""
"8092","Aloina bifrons : Moss","Aloina bifrons","(De Not.) Delg.","Moss","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125784","ELEMENT_GLOBAL.2.125784","Pottiaceae","NBMUS03050","Nonvascular Plant","","Plant",""
"365924","Alopecurus saccatus : Pacific meadow foxtail","Alopecurus saccatus","Vasey","Pacific meadow foxtail","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.132489","ELEMENT_GLOBAL.2.132489","Poaceae","PMPOA070B0","Vascular Plant","","Plant",""
"9789","Amanita novinupta : New bride blusher","Amanita novinupta","Tullosss & Lindgr.","New bride blusher","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9787","ELEMENT_GLOBAL.57.9787","Amanitaceae","NFNHP00010","Fungus","FUNGUS|MACROFUNGUS","Plant","EPHEMERAL FRUITING BODY"
"7262","Ameletus dissitus : A mayfly","Ameletus dissitus","Eaton, 1885","A mayfly","S1S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.118910","ELEMENT_GLOBAL.2.118910","Ameletidae","IIEPH15120","Invertebrate Animal","","Animal",""
"7271","Ameletus minimus : A mayfly","Ameletus minimus","Zloty and Harper, 1999","A mayfly","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.120146","ELEMENT_GLOBAL.2.120146","Ameletidae","IIEPH15340","Invertebrate Animal","","Animal",""
"7270","Ameletus quadratus : A mayfly","Ameletus quadratus","Zloty and Harper, 1999","A mayfly","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.114931","ELEMENT_GLOBAL.2.114931","Ameletidae","IIEPH15330","Invertebrate Animal","","Animal",""
"7267","Ameletus tolae : A mayfly","Ameletus tolae","Zloty, 1996","A mayfly","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.120563","ELEMENT_GLOBAL.2.120563","Ameletidae","IIEPH15270","Invertebrate Animal","","Animal",""
"7194","Amerigoniscus malheurensis : Malheur isopod","Amerigoniscus malheurensis","Schultz, 1982","Malheur isopod","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.118706","ELEMENT_GLOBAL.2.118706","Trichoniscidae","ICMAL02020","Invertebrate Animal","","Animal",""
"8726","Ammannia robusta : An ammannia","Ammannia robusta","Heer & Regel","An ammannia","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154332","ELEMENT_GLOBAL.2.154332","Lythraceae","PDLYT01050","Vascular Plant","","Plant",""
"6727","Ammodramus savannarum : Grasshopper Sparrow","Ammodramus savannarum","(Gmelin, 1789)","Grasshopper Sparrow","S2B","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.100347","ELEMENT_GLOBAL.2.100347","Passerellidae","ABPBXA0020","Vertebrate Animal","","Animal",""
"7013","Ammospermophilus leucurus : White-tailed antelope squirrel","Ammospermophilus leucurus","(Merriam, 1889)","White-tailed antelope squirrel","S4","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.103162","ELEMENT_GLOBAL.2.103162","Sciuridae","AMAFB04020","Vertebrate Animal","","Animal",""
"8380","Amsinckia carinata : Malheur Valley fiddleneck","Amsinckia carinata","A. Nels. & J.F. Macbr.","Malheur Valley fiddleneck","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159258","ELEMENT_GLOBAL.2.159258","Boraginaceae","PDBOR01140","Vascular Plant","HERBACEOUS|Forb/herb","Plant","ANNUAL"
"365282","Amsinckia spectabilis var. spectabilis : Seaside amsinckia","Amsinckia spectabilis var. spectabilis","","Seaside amsinckia","SH","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.961970","ELEMENT_GLOBAL.2.961970","Boraginaceae","PDBOR010B1","Vascular Plant","","Plant",""
"450386","Amylocystis lapponica : ","Amylocystis lapponica","(Romell) Bondartsev & Singer","","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1063308","ELEMENT_GLOBAL.2.1063308","Fomitopsidaceae","NFPOL0B010","Fungus","FUNGUS|MACROFUNGUS","Plant","PERENNIAL FRUITING BODY"
"12584","Anaptychia crinalis : Hanging fringe lichen","Anaptychia crinalis","(Schaerer) Vezda","Hanging fringe lichen","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.824802","ELEMENT_GLOBAL.2.824802","Physciaceae","NLTEST9040","Fungus","FUNGUS|LICHEN","Plant",""
"6442","Anarhynchus nivosus nivosus : Western Snowy Plover","Anarhynchus nivosus nivosus","(Cassin, 1858)","Western Snowy Plover","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.100393","ELEMENT_GLOBAL.2.100393","Charadriidae","ABNNB03031","Vertebrate Animal","","Animal",""
"366122","Anastrophyllum sphenoloboides : Liverwort","Anastrophyllum sphenoloboides","Schust.","Liverwort","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123669","ELEMENT_GLOBAL.2.123669","Jungermanniaceae","NBHEP04070","Nonvascular Plant","","Plant",""
"6290","Anaxyrus woodhousii : Woodhouse's toad","Anaxyrus woodhousii","(Girard, 1854)","Woodhouse's toad","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.103855","ELEMENT_GLOBAL.2.103855","Bufonidae","AAABB01180","Vertebrate Animal","","Animal",""
"419947","Andreaea heinemannii : Heinemann's andreaea moss","Andreaea heinemannii","Hampe & C. Mull.","Heinemann's andreaea moss","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123072","ELEMENT_GLOBAL.2.123072","Andreaeaceae","NBMUS0A100","Nonvascular Plant","","Plant",""
"9720","Andreaea nivalis : Snow rock moss","Andreaea nivalis","Hook.","Snow rock moss","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126030","ELEMENT_GLOBAL.2.126030","Andreaeaceae","NBMUS0A040","Nonvascular Plant","","Plant",""
"8093","Andreaea schofieldiana : Schofield's rock moss","Andreaea schofieldiana","B. Murr.","Schofield's rock moss","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121793","ELEMENT_GLOBAL.2.121793","Andreaeaceae","NBMUS0A080","Nonvascular Plant","MOSS","Plant","PERENNIAL"
"13096","Andrena winnemuccana : A miner bee","Andrena winnemuccana","LaBerge, 1973","A miner bee","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.844193","ELEMENT_GLOBAL.2.844193","Andrenidae","IIHYM35500","Invertebrate Animal","","Animal",""
"8855","Androsace elongata ssp. acuta : Long-stemmed androsace","Androsace elongata ssp. acuta","(Greene) G.T. Robbins","Long-stemmed androsace","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149489","ELEMENT_GLOBAL.2.149489","Primulaceae","PDPRI02031","Vascular Plant","","Plant",""
"404453","Aneides klamathensis : Klamath black salamander","Aneides klamathensis","Reilly and Wake, 2019","Klamath black salamander","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1162315","ELEMENT_GLOBAL.2.1162315","Plethodontidae","AAAAD01110","Vertebrate Animal","","Animal",""
"8865","Anemone multifida var. tetonensis : Cliff anemone","Anemone multifida var. tetonensis","(Porter ex Britt.) C.L. Hitchc.","Cliff anemone","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152802","ELEMENT_GLOBAL.2.152802","Ranunculaceae","PDRAN040R0","Vascular Plant","","Plant",""
"8864","Anemone oregana var. felix : Bog anemone","Anemone oregana var. felix","(M.E. Peck) C.L. Hitchc.","Bog anemone","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.141534","ELEMENT_GLOBAL.2.141534","Ranunculaceae","PDRAN040H1","Vascular Plant","","Plant",""
"420135","Anemopsis californica : Yerba mansa","Anemopsis californica","(Nutt.) Hook. & Arn.","Yerba mansa","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146452","ELEMENT_GLOBAL.2.146452","Saururaceae","PDSAU01010","Vascular Plant","","Plant",""
"14016","Angelica tomentosa : Woolly angelica","Angelica tomentosa","S. Wats.","Woolly angelica","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149524","ELEMENT_GLOBAL.2.149524","Apiaceae","PDAPI070M0","Vascular Plant","","Plant",""
"366229","Anodonta californiensis : California floater","Anodonta californiensis","I. Lea, 1852","California floater","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1066185","ELEMENT_GLOBAL.2.1066185","Unionidae","IMBIV04220","Invertebrate Animal","","Animal",""
"7881","Anodonta nuttalliana : Winged floater","Anodonta nuttalliana","I. Lea, 1838","Winged floater","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.108236","ELEMENT_GLOBAL.2.108236","Unionidae","IMBIV04100","Invertebrate Animal","","Animal",""
"7882","Anodonta oregonensis : Oregon floater","Anodonta oregonensis","I. Lea, 1838","Oregon floater","S3?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.107605","ELEMENT_GLOBAL.2.107605","Unionidae","IMBIV04110","Invertebrate Animal","","Animal",""
"12003","Anoectangium aestivum : Summer-moss","Anoectangium aestivum","(Hedw.) Mitt.","Summer-moss","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126292","ELEMENT_GLOBAL.2.126292","Pottiaceae","NBMUS0B010","Nonvascular Plant","","Plant",""
"12130","Anomobryum julaceum : Slender silver moss","Anomobryum julaceum","(Schrad. ex P. Gaertn., B. Mey. & Scherb.) Schimp.","Slender silver moss","S1","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125524","ELEMENT_GLOBAL.2.125524","Bryaceae","NBMUS80010","Nonvascular Plant","","Plant",""
"6349","Anser albifrons elgasi : Tule White-fronted Goose","Anser albifrons elgasi","Delacour and Ripley, 1975","Tule White-fronted Goose","S2S3N","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.104369","ELEMENT_GLOBAL.2.104369","Anatidae","ABNJB03043","Vertebrate Animal","","Animal",""
"10136","Antigone canadensis rowani : Canadian Sandhill Crane","Antigone canadensis rowani","(Walkinshaw, 1949)","Canadian Sandhill Crane","S2?N","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.10134","ELEMENT_GLOBAL.57.10134","Gruidae","ABNMK01016","Vertebrate Animal","","Animal",""
"6994","Antrozous pallidus : Pallid bat","Antrozous pallidus","(Le Conte, 1856)","Pallid bat","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.106431","ELEMENT_GLOBAL.2.106431","Vespertilionidae","AMACC10010","Vertebrate Animal","","Animal",""
"9583","Aphyllon californicum ssp. californicum : California broom-rape","Aphyllon californicum ssp. californicum","","California broom-rape","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151282","ELEMENT_GLOBAL.2.151282","Orobanchaceae","PDORO04021","Vascular Plant","","Plant",""
"12865","Aphyllon californicum ssp. grayanum : Gray's broomrape","Aphyllon californicum ssp. grayanum","(Beck) A.C. Schneider","Gray's broomrape","SNR","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.132462","ELEMENT_GLOBAL.2.132462","Orobanchaceae","PDORO04025","Vascular Plant","","Plant",""
"453435","Aphyllon epigalium ssp. epigalium : Bedstraw broomrape","Aphyllon epigalium ssp. epigalium","","Bedstraw broomrape","S2","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1299059","ELEMENT_GLOBAL.2.1299059","Orobanchaceae","PDORO05011","Vascular Plant","","Plant",""
"12872","Aphyllon ludovicianum : Suksdorf's broomrape","Aphyllon ludovicianum","(Nuttall) A. Gray","Suksdorf's broomrape","S2?","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1280126","ELEMENT_GLOBAL.2.1280126","Orobanchaceae","PDORO040S0","Vascular Plant","","Plant",""
"7874","Apochthonius forbesi : Forbes pseudoscorpion","Apochthonius forbesi","Benedict, 1979","Forbes pseudoscorpion","SH","Track all extant and selected historical EOs","https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.114456","ELEMENT_GLOBAL.2.114456","Chthoniidae","ILARA29090","Invertebrate Animal","","Animal",""
